timestamp,open,high,low,close,volume,vwap
2026-08-28T17:55:00Z,717.0,717.01,716.42,716.545,91336,716.621086
2026-08-28T17:56:00Z,716.53,716.61,716.46,716.59,41084,716.531696
2026-08-28T17:57:00Z,716.595,716.879,716.56,716.7,25174,716.690792
2026-08-28T17:58:00Z,716.695,716.97,716.65,716.925,24770,716.789816
2026-08-28T17:59:00Z,716.925,717.04,716.902,716.986,23216,716.96263
2026-08-28T18:00:00Z,717.0,717.11,716.78,716.795,17975,716.954852
2026-08-28T18:01:00Z,716.81,716.83,716.48,716.7,24084,716.595375
2026-08-28T18:02:00Z,716.7,717.01,716.59,716.95,20862,716.809599
2026-08-28T18:03:00Z,716.94,717.0,716.8,716.955,18601,716.915261
2026-08-28T18:04:00Z,716.95,717.0,716.62,716.6514,26779,716.810261
2026-08-28T18:05:00Z,716.63,717.0,716.6,716.71,24975,716.777659
2026-08-28T18:06:00Z,716.67,716.71,716.48,716.54,33042,716.574524
2026-08-28T18:07:00Z,716.54,716.88,716.53,716.68,29211,716.668503
2026-08-28T18:08:00Z,716.67,716.795,716.54,716.795,9036,716.642937
2026-08-28T18:09:00Z,716.8,716.93,716.6,716.716,21130,716.803853
2026-08-28T18:10:00Z,716.73,716.85,716.69,716.81,10948,716.785917
2026-08-28T18:11:00Z,716.82,717.025,716.7,716.95,26787,716.914797
2026-08-28T18:12:00Z,716.94,717.03,716.84,716.91,15147,716.940682
2026-08-28T18:13:00Z,716.95,716.95,716.65,716.66,23404,716.736797
2026-08-28T18:14:00Z,716.66,716.67,716.32,716.33,32548,716.530876
2026-08-28T18:15:00Z,716.33,716.5837,716.31,716.53,39095,716.446921
2026-08-28T18:16:00Z,716.53,716.705,716.3665,716.3665,17786,716.552338
2026-08-28T18:17:00Z,716.345,716.49,716.2,716.35,17682,716.359841
2026-08-28T18:18:00Z,716.385,716.56,716.34,716.4399,17532,716.440702
2026-08-28T18:19:00Z,716.41,716.52,716.39,716.44,5193,716.465897
2026-08-28T18:20:00Z,716.45,716.6392,716.36,716.53,7506,716.519202
2026-08-28T18:21:00Z,716.52,716.68,716.48,716.65,9264,716.551644
2026-08-28T18:22:00Z,716.67,716.7,716.44,716.48,18544,716.543813
2026-08-28T18:23:00Z,716.48,716.48,715.9,715.93,29980,716.092762
2026-08-28T18:24:00Z,715.9663,716.23,715.955,716.15,18666,716.083484
2026-08-28T18:25:00Z,716.15,716.21,715.94,716.11,28194,716.080503
2026-08-28T18:26:00Z,716.11,716.31,716.065,716.27,24055,716.181268
2026-08-28T18:27:00Z,716.32,716.49,716.3,716.354,41675,716.416335
2026-08-28T18:28:00Z,716.33,716.445,716.27,716.3961,34969,716.357972
2026-08-28T18:29:00Z,716.39,716.42,716.18,716.205,76016,716.240825
2026-08-28T18:30:00Z,716.205,716.32,716.15,716.1663,54977,716.219041
2026-08-28T18:31:00Z,716.16,716.465,716.14,716.4,41274,716.341668
2026-08-28T18:32:00Z,716.43,716.4769,716.195,716.195,17593,716.371999
2026-08-28T18:33:00Z,716.17,716.29,716.1249,716.29,14266,716.19575
2026-08-28T18:34:00Z,716.265,716.67,716.25,716.53,30875,716.53923
2026-08-28T18:35:00Z,716.5105,716.75,716.51,716.56,30601,716.678081
2026-08-28T18:36:00Z,716.5,716.555,716.3201,716.3801,28923,716.408811
2026-08-28T18:37:00Z,716.4,716.4285,716.25,716.25,11452,716.33541
2026-08-28T18:38:00Z,716.265,716.29,716.13,716.28,18029,716.207967
2026-08-28T18:39:00Z,716.27,716.35,716.13,716.135,110461,716.27755
2026-08-28T18:40:00Z,716.1,716.53,716.1,716.525,20477,716.382174
2026-08-28T18:41:00Z,716.55,716.55,716.28,716.35,19884,716.457608
2026-08-28T18:42:00Z,716.34,716.34,716.01,716.06,35789,716.097251
2026-08-28T18:43:00Z,716.06,716.195,716.05,716.1574,19342,716.112843
2026-08-28T18:44:00Z,716.15,716.42,716.15,716.39,18756,716.260852
2026-08-28T18:45:00Z,716.3794,716.42,716.15,716.205,20379,716.276093
2026-08-28T18:46:00Z,716.19,716.24,716.06,716.06,13690,716.143544
2026-08-28T18:47:00Z,716.07,716.19,716.06,716.159,12101,716.1035
2026-08-28T18:48:00Z,716.14,716.14,715.77,715.79,43266,715.949568
2026-08-28T18:49:00Z,715.79,715.9,715.7,715.75,157181,715.779748
2026-08-28T18:50:00Z,715.75,715.75,715.27,715.27,68353,715.538942
2026-08-28T18:51:00Z,715.29,715.48,715.2,715.38,61184,715.36677
2026-08-28T18:52:00Z,715.39,715.48,715.195,715.22,53937,715.320836
2026-08-28T18:53:00Z,715.24,715.63,715.14,715.61,68614,715.310613
2026-08-28T18:54:00Z,715.61,715.62,715.42,715.47,44203,715.501946
2026-08-28T18:55:00Z,715.45,715.45,715.2,715.4016,40555,715.313007
2026-08-28T18:56:00Z,715.41,715.595,715.33,715.59,18895,715.420433
2026-08-28T18:57:00Z,715.58,715.65,715.5,715.57,56223,715.580147
2026-08-28T18:58:00Z,715.59,715.63,715.4,715.6,46210,715.498787
2026-08-28T18:59:00Z,715.63,715.68,715.49,715.51,42393,715.572195
2026-08-28T19:00:00Z,715.515,715.66,715.24,715.26,55274,715.509542
2026-08-28T19:01:00Z,715.26,715.865,715.24,715.86,56845,715.612241
2026-08-28T19:02:00Z,715.865,715.89,715.69,715.77,100628,715.822642
2026-08-28T19:03:00Z,715.75,715.83,715.6,715.83,34137,715.691466
2026-08-28T19:04:00Z,715.8,715.89,715.64,715.7,36187,715.792973
2026-08-28T19:05:00Z,715.67,716.045,715.6,715.9794,103322,715.887411
2026-08-28T19:06:00Z,715.9638,716.06,715.51,715.51,40622,715.867795
2026-08-28T19:07:00Z,715.515,715.91,715.51,715.89,32799,715.685498
2026-08-28T19:08:00Z,715.88,716.16,715.84,716.06,91542,716.072581
2026-08-28T19:09:00Z,716.05,716.365,716.01,716.36,133704,716.180856
2026-08-28T19:10:00Z,716.355,716.38,715.89,716.05,483492,716.144078
2026-08-28T19:11:00Z,716.053,716.2,715.94,716.06,18500,716.077672
2026-08-28T19:12:00Z,716.06,716.19,716.02,716.08,15160,716.073058
2026-08-28T19:13:00Z,716.08,716.08,715.87,715.91,17331,715.95301
2026-08-28T19:14:00Z,715.9699,716.105,715.756,716.08,34042,715.951621
2026-08-28T19:15:00Z,716.09,716.18,715.96,716.055,35828,716.067071
2026-08-28T19:16:00Z,716.0538,716.09,715.91,715.91,254394,716.002639
2026-08-28T19:17:00Z,715.9016,715.92,715.77,715.83,14144,715.850959
2026-08-28T19:18:00Z,715.85,715.91,715.72,715.85,20540,715.803568
2026-08-28T19:19:00Z,715.83,716.1499,715.83,716.075,17503,715.998927
2026-08-28T19:20:00Z,716.08,716.345,716.065,716.34,81680,716.174043
2026-08-28T19:21:00Z,716.35,716.5,716.2,716.29,62844,716.388013
2026-08-28T19:22:00Z,716.29,716.41,716.28,716.3131,46464,716.357075
2026-08-28T19:23:00Z,716.32,716.34,716.03,716.0699,84108,716.234711
2026-08-28T19:24:00Z,716.07,716.27,716.02,716.22,33027,716.151942
2026-08-28T19:25:00Z,716.23,716.445,716.18,716.425,30914,716.267573
2026-08-28T19:26:00Z,716.42,716.48,716.34,716.48,30253,716.411532
2026-08-28T19:27:00Z,716.49,716.63,716.44,716.585,60900,716.561393
2026-08-28T19:28:00Z,716.58,716.6,716.43,716.43,37327,716.513337
2026-08-28T19:29:00Z,716.44,716.55,716.37,716.53,30311,716.492855
2026-08-28T19:30:00Z,716.535,716.5961,716.22,716.53,134816,716.429003
2026-08-28T19:31:00Z,716.52,716.655,716.52,716.53,63223,716.589975
2026-08-28T19:32:00Z,716.53,716.65,716.48,716.58,51467,716.567359
2026-08-28T19:33:00Z,716.59,716.6201,716.42,716.53,42848,716.52016
2026-08-28T19:34:00Z,716.51,716.57,716.45,716.52,34507,716.515627
2026-08-28T19:35:00Z,716.51,716.51,716.3399,716.39,48453,716.434711
2026-08-28T19:36:00Z,716.38,716.38,716.17,716.251,65699,716.267794
2026-08-28T19:37:00Z,716.25,716.36,716.18,716.3379,63545,716.241471
2026-08-28T19:38:00Z,716.32,716.49,716.25,716.42,84267,716.351053
2026-08-28T19:39:00Z,716.59,716.6,716.3813,716.59,67948,716.488499
2026-08-28T19:40:00Z,716.59,716.88,716.58,716.77,92490,716.761458
2026-08-28T19:41:00Z,716.77,716.8,716.68,716.76,90232,716.73174
2026-08-28T19:42:00Z,716.75,716.81,716.66,716.71,64081,716.728163
2026-08-28T19:43:00Z,716.7,716.82,716.6,716.82,57466,716.704505
2026-08-28T19:44:00Z,716.79,716.86,716.635,716.6401,43788,716.736967
2026-08-28T19:45:00Z,716.64,716.72,716.24,716.34,78587,716.499065
2026-08-28T19:46:00Z,716.33,716.465,716.06,716.15,59349,716.237026
2026-08-28T19:47:00Z,716.15,716.2,715.95,716.025,69701,716.073027
2026-08-28T19:48:00Z,716.02,716.15,715.935,716.11,69744,716.035066
2026-08-28T19:49:00Z,716.11,716.41,716.07,716.37,61989,716.212337
2026-08-28T19:50:00Z,716.38,717.08,716.35,716.985,179342,716.790936
2026-08-28T19:51:00Z,717.0,717.05,716.35,716.445,96125,716.767882
2026-08-28T19:52:00Z,716.45,716.63,716.4,716.47,308024,716.528509
2026-08-28T19:53:00Z,716.46,716.5,716.15,716.23,194220,716.299095
2026-08-28T19:54:00Z,716.23,716.57,716.18,716.36,142194,716.395925
2026-08-28T19:55:00Z,716.36,716.83,716.23,716.81,404770,716.623881
2026-08-28T19:56:00Z,716.805,716.9,716.71,716.78,183517,716.806538
2026-08-28T19:57:00Z,716.77,716.85,716.58,716.62,115798,716.731391
2026-08-28T19:58:00Z,716.615,716.71,716.4,716.56,267170,716.583433
2026-08-28T19:59:00Z,716.55,716.65,716.07,716.44,1251133,716.339466
